Ticker,Name,Sector,Price,Dividend Yield,1-Year Dividend Growth,5-Year Dividend Growth (Annualized),Dividends Per Share (TTM),Market Cap ($M),Trailing P/E Ratio,Payout Ratio,Beta,52-Week High,52-Week Low
TEL,TE Connectivity Ltd,Technology,141.61,0.01666549,0.053571429,0.051039011,2.344759277,44540.748,13.43207117,0.223097933,1.251625666,146.24,114.01
TFC,Truist Financial Corporation,Financial Services,37.6,0.055319149,0,0.029338379,2.031617038,50300.73147,N/A,N/A,1.712786279,38.55,23.9
TGT,Target Corp,Consumer Defensive,172.66,0.025483609,0.018518519,0.107566343,4.324680812,77854.81944,18.81460112,0.483745057,0.709192476,175.53,101.13
THFF,First Financial Corp. - Indiana,Financial Services,37.04,0.024298056,N/A,N/A,0.979092531,437.475864,7.210506721,0.19273475,1.056585727,44,29.45
THG,Hanover Insurance Group Inc,Financial Services,128.89,0.026379083,0.049382716,0.072145026,3.287249266,4556.073372,129.0672343,3.36188307,0.469061275,137.11,101.7
THO,"Thor Industries, Inc.",Consumer Cyclical,109.83,0.017481562,0.066666667,0.042402216,1.847554771,5879.031086,21.63094429,0.36585243,1.380873891,129.31,73.46
TMP,Tompkins Financial Corp,Financial Services,47.8,0.050209205,0,0.037137289,2.319101585,689.476807,72.86027766,3.50476286,1.279345109,63.94,44.55
TNC,Tennant Co.,Industrials,119.3,0.009388097,0.056603774,0.049414523,1.085462443,2313.600745,21.12877393,0.186185668,0.997029988,122.29,64.05
TOWN,Townebank Portsmouth VA,Financial Services,27.03,0.034827632,0.086956522,0.093362074,0.953232298,1414.445116,0,N/A,1.217668865,30.62,19.99
TR,"Tootsie Roll Industries, Inc.",Consumer Defensive,31.68,0.011363636,0,0,0.35852825,1291.5851,14.05240992,0.271612311,0.370726191,45.5,28.91
TRN,"Trinity Industries, Inc.",Industrials,27.13,0.041282713,0.076923077,0.104947954,1.042900469,2161.341,20.39000943,0.821181472,1.272971182,28.54,19.42
TRNO,Terreno Realty Corp,Real Estate,63.98,0.026127597,0.125,0.133966578,1.681833406,5795.79762,38.44769392,0.929189727,0.889384811,65.64,50.05
TROW,T. Rowe Price Group Inc.,Financial Services,118.33,0.041916674,0.016393443,0.102863131,4.741129193,26528.63681,15.20875813,0.610970257,1.462169222,124.1,83.58
TRV,Travelers Companies Inc.,Financial Services,225.53,0.017736,0.075268817,0.040488368,3.969366413,51427.29569,17.3214199,0.310349211,0.469007112,227.48,155.76
TSCO,Tractor Supply Co.,Consumer Cyclical,258.68,0.017009433,0.067961165,0.25737531,4.130780821,28378.80989,25.63054868,0.40939354,0.816307855,268.02,181.41
TSN,"Tyson Foods, Inc.",Consumer Defensive,58.45,0.033532934,0.020833333,0.054952638,1.912761943,20876.5215,N/A,N/A,0.358755218,60.94,44.07
TT,Trane Technologies plc,Industrials,299.63,0.01121383,0.12,0.096479921,3.075584138,68187.51815,33.69114983,0.350693744,1.126354133,305,160.43
TTC,Toro Co.,Industrials,90.85,0.015850303,0.058823529,0.098560543,1.372324975,9442.550992,32.81626118,0.500848531,0.854321018,110.24,77.74
TXN,Texas Instruments Inc.,Technology,170.85,0.030436055,0.048387097,0.11042831,4.960205132,156966.4158,24.23443195,0.701584884,1.315230624,179.31,135.45
UBSI,"United Bankshares, Inc.",Financial Services,34.14,0.043350908,0.027777778,0.017055286,1.41370748,4596.488213,12.54798004,0.519745397,1.329348526,37.93,24.29
UDR,UDR Inc,Real Estate,36.88,0.046095445,0.105263158,0.041640226,1.65254027,12233.96774,27.8357874,1.233239008,0.963627141,43.03,30.61
UFPI,UFP Industries Inc,Basic Materials,118.36,0.00982692,N/A,N/A,1.170681031,7330.058178,14.98459273,0.145065803,1.461468052,127.9,74.14
UGI,UGI Corp.,Utilities,23.97,0.062578223,0.041666667,0.045639553,1.465619927,5033.425373,N/A,N/A,1.181800532,33.39,19.57
UHT,Universal Health Realty Income Trust,Real Estate,35.76,0.081096197,0.013986014,0.012898245,2.813932666,492.412732,31.97485274,2.535074474,0.863777918,46.98,34.85
UMBF,UMB Financial Corp.,Financial Services,81.55,0.019129368,0.026315789,0.053873952,1.522269063,3956.806557,11.30438643,0.21201519,1.390239895,85.84,48.75
UNH,Unitedhealth Group Inc,Healthcare,485.88,0.015477073,0,0.117240881,7.477883834,451812.2488,20.18731285,0.313406699,0.168510832,552.52,438.9
UNM,Unum Group,Financial Services,53.13,0.027479767,0.106060606,0.070197429,1.409135076,9983.833653,7.776782718,0.216790012,0.337437084,53.22,37.17
UNP,Union Pacific Corp.,Industrials,243.85,0.021324585,0,0.081165393,5.158067139,149377.2956,23.4170396,0.493594942,0.722207574,257.33,185.98
UPS,"United Parcel Service, Inc.",Industrials,156.57,0.041642716,0.00617284,0.111688913,6.384793121,135160.7606,16.95780876,0.818563221,1.128115362,189.78,130.67
USB,U.S. Bancorp.,Financial Services,43.55,0.045005741,0.020833333,0.057788573,1.892983865,67919.03626,13.44665141,0.578894148,1.567960513,45.34,26.17
UVV,Universal Corp.,Consumer Defensive,50.09,0.063885007,0.012658228,0.010311459,3.121814412,1243.160212,9.347982973,0.585706269,0.528043055,66.97,43.86
V,Visa Inc,Financial Services,281.21,0.007396608,0.155555556,0.116288415,1.934607292,535478.8319,24.91110117,0.222881024,0.786928295,290.96,214.88
VZ,Verizon Communications Inc,Communication Services,40.87,0.065084414,0.019157088,0.019935995,2.564467744,169726.4785,14.61395544,0.92915498,0.445451573,43.21,29.64
WABC,Westamerica Bancorporation,Financial Services,47.14,0.037335596,0.047619048,0.014223721,1.693129146,1261.58848,7.798751794,0.279394249,0.862951825,56.87,32.87
WAFD,WaFd Inc,Financial Services,27.74,0.037490988,0.04,0.053873952,0.982681576,1803.57048,8.133533923,0.288176415,1.517815683,33.44,22.39
WASH,"Washington Trust Bancorp, Inc.",Financial Services,26.46,0.084656085,0,0.035661981,2.119850305,438.263567,9.113213845,0.751719966,1.462322292,33.27,19.83
WBA,Walgreens Boots Alliance Inc,Healthcare,20.63,0.048473097,N/A,N/A,1.622447483,17747.68835,30.86554495,2.435375988,0.788497543,33.4,19
WDFC,WD-40 Co.,Basic Materials,247.16,0.014241787,0.060240964,0.076045331,3.342523603,3460.865854,50.01684907,0.656684401,0.849745895,277.89,160.01
WEC,WEC Energy Group Inc,Utilities,79.9,0.041802253,0.070512821,0.071931153,3.128232073,25237.91683,18.95165339,0.741287221,0.379594237,95.59,73.94
WHR,Whirlpool Corp.,Consumer Cyclical,113.43,0.061712069,0,0.078378847,6.840369808,6056.167477,12.59078478,0.785346706,1.468724862,153.6,95.33
WLK,Westlake Corporation,Basic Materials,149.99,0.013334222,0.400560224,0.148698355,1.847414361,19271.024,40.48534454,0.499301179,1.271084283,151.6,102.11
WLY,John Wiley & Sons Inc.,N/A,36.94,0.037899296,N/A,N/A,1.37616888,2022.914525,N/A,N/A,0.963109214,39.01,28.53
WM,"Waste Management, Inc.",Industrials,211.77,0.014166313,0.071428571,0.079129286,2.833665188,85050.44075,36.9142538,0.50064756,0.180532482,213,148.56
WMT,Walmart Inc,Consumer Defensive,60.57,0.013703153,N/A,N/A,0.773499969,490003.5,31.62229533,0.404973806,0.348428704,61.66,47
WOR,Worthington Enterprises Inc.,Basic Materials,62.35,0.010264635,N/A,N/A,0.786027933,3212.139236,10.82855498,0.13166297,1.174339013,69.96,35.94
WPC,W. P. Carey Inc,Real Estate,55.58,0.062252609,N/A,N/A,3.919645289,12236.9093,17.27562039,1.195013808,0.739389808,73.19,49.91
WRB,W.R. Berkley Corp.,Financial Services,86.72,0.005073801,N/A,N/A,0.437184755,22122.19173,16.01480262,0.086571239,0.392876914,86.98,54.51
WSBC,"Wesbanco, Inc.",Financial Services,28.48,0.050561798,0.028571429,0.030358033,1.368013849,1689.935362,11.34893163,0.545025438,1.54985999,31.42,17.91
WSM,"Williams-Sonoma, Inc.",Consumer Cyclical,311.24,0.014522555,0.153846154,0.133966578,3.571937453,20043.41741,21.10362113,0.245493983,1.320227118,316.17,107.61
WST,"West Pharmaceutical Services, Inc.",Healthcare,388.39,0.002059785,0.052631579,0.059223841,0.779590921,28837.05817,48.59632317,0.098932858,1.056999411,415.51,310.25
WTRG,Essential Utilities Inc,Utilities,36.35,0.033837689,0.070034843,0.055605163,1.193115865,10018.88353,20.10911421,0.641460142,0.677115355,43.86,31.51
WTS,"Watts Water Technologies, Inc.",Industrials,209.2,0.006807722,0.2,0.09374211,1.436020817,5758.662,21.97123998,0.183634376,1.238647949,219.12,152.06
XEL,"Xcel Energy, Inc.",Utilities,52.48,0.041730183,0.052884615,0.062149918,2.053089912,29017.9921,16.38508871,0.639591873,0.340975149,67.52,45.8
XOM,Exxon Mobil Corp.,Energy,114.65,0.033144352,0.043956044,0.017749436,3.670889179,450310.6504,12.50515552,0.412923417,0.389844496,118.5,94.89
XYL,Xylem Inc,Industrials,127.76,0.011271133,0.090909091,0.084471771,1.343916028,31239.15506,51.29582112,0.481690333,0.968006957,130.86,87.05
YORW,York Water Co.,Utilities,35.4,0.023728814,0.039960533,0.039954668,0.815443904,508.003446,21.38331631,0.491231267,0.534819303,45.08,34.56
ZION,Zions Bancorporation N.A,Financial Services,41.02,0.039980497,0,0.06446778,1.612825927,5999.900163,9.31661516,0.369914203,2.138487877,45.67,17.34
